Crash ID,State,Dayweek,Crash Type,Bus Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Age Group,Day of week,Time of day,DateTime,Year,Hour,Decade
20231014,NSW,Saturday,Multiple,No,No,60,Motorcycle rider,Male,19,No,No,17_to_25,Weekend,Day,2023-08-01 17:57:00,2023,17,2020s
20235036,WA,Sunday,Single,No,No,50,Driver,Male,31,No,No,26_to_39,Weekend,Day,2023-08-01 06:15:00,2023,6,2020s
20233049,Qld,Sunday,Multiple,No,No,100,Driver,Male,67,No,No,65_to_74,Weekend,Night,2023-08-01 18:00:00,2023,18,2020s
20231148,NSW,Monday,Multiple,No,No,80,Driver,Female,22,No,No,17_to_25,Weekday,Day,2023-08-01 06:20:00,2023,6,2020s
20231250,NSW,Tuesday,Multiple,No,No,70,Driver,Male,17,No,No,17_to_25,Weekday,Day,2023-08-01 16:15:00,2023,16,2020s
20231051,NSW,Friday,Single,No,No,90,Driver,Female,20,No,No,17_to_25,Weekday,Day,2023-08-01 10:40:00,2023,10,2020s
20235082,WA,Wednesday,Single,No,No,110,Driver,Male,48,No,No,40_to_64,Weekday,Night,2023-08-01 19:21:00,2023,19,2020s
20233198,Qld,Tuesday,Multiple,No,No,100,Motorcycle rider,Male,20,No,No,17_to_25,Weekday,Day,2023-08-01 11:00:00,2023,11,2020s
20231093,NSW,Friday,Multiple,No,Yes,110,Passenger,Male,30,No,No,26_to_39,Weekday,Day,2023-08-01 07:55:00,2023,7,2020s
20231052,NSW,Wednesday,Multiple,No,No,100,Driver,Male,33,No,No,26_to_39,Weekday,Day,2023-08-01 16:25:00,2023,16,2020s
20233145,Qld,Friday,Multiple,No,No,100,Motorcycle rider,Male,48,No,No,40_to_64,Weekday,Day,2023-08-01 09:00:00,2023,9,2020s
20233169,Qld,Sunday,Single,No,Yes,100,Driver,Male,64,No,No,40_to_64,Weekend,Night,2023-08-01 20:00:00,2023,20,2020s
20232098,Vic,Sunday,Multiple,No,No,50,Driver,Female,38,No,No,26_to_39,Weekend,Night,2023-08-01 18:54:00,2023,18,2020s
20233203,Qld,Sunday,Single,No,No,100,Passenger,Male,33,No,No,26_to_39,Weekend,Night,2023-08-01 04:00:00,2023,4,2020s
20231077,NSW,Friday,Multiple,No,No,60,Motorcycle rider,Male,21,No,No,17_to_25,Weekend,Night,2023-08-01 22:50:00,2023,22,2020s
20231185,NSW,Friday,Single,No,No,60,Passenger,Male,9,No,No,0_to_16,Weekend,Night,2023-08-01 21:50:00,2023,21,2020s
20231185,NSW,Friday,Single,No,No,60,Passenger,Male,10,No,No,0_to_16,Weekend,Night,2023-08-01 21:50:00,2023,21,2020s
20233016,Qld,Thursday,Multiple,No,No,100,Motorcycle rider,Male,64,No,No,40_to_64,Weekday,Day,2023-08-01 11:00:00,2023,11,2020s
20232004,Vic,Thursday,Multiple,No,No,80,Driver,Male,49,No,No,40_to_64,Weekday,Day,2023-08-01 15:32:00,2023,15,2020s
20231265,NSW,Friday,Single,No,No,50,Motorcycle rider,Male,63,No,No,40_to_64,Weekday,Day,2023-08-01 11:50:00,2023,11,2020s
20232176,Vic,Friday,Multiple,No,No,70,Motorcycle rider,Male,45,No,No,40_to_64,Weekday,Day,2023-08-01 06:35:00,2023,6,2020s
20233101,Qld,Tuesday,Multiple,No,Yes,80,Driver,Male,69,No,No,65_to_74,Weekday,Day,2023-08-01 16:00:00,2023,16,2020s
20231178,NSW,Monday,Single,No,No,80,Driver,Male,20,No,No,17_to_25,Weekday,Night,2023-08-01 20:20:00,2023,20,2020s
20235109,WA,Tuesday,Single,No,No,70,Driver,Male,18,No,No,17_to_25,Weekday,Night,2023-08-01 19:38:00,2023,19,2020s
20233046,Qld,Thursday,Single,No,Yes,100,Driver,Male,27,No,No,26_to_39,Weekday,Night,2023-08-01 02:00:00,2023,2,2020s
20233168,Qld,Tuesday,Multiple,No,Yes,110,Driver,Male,35,No,No,26_to_39,Weekday,Night,2023-08-01 20:00:00,2023,20,2020s
20235030,WA,Thursday,Single,No,No,110,Driver,Male,36,No,No,26_to_39,Weekday,Night,2023-08-01 03:55:00,2023,3,2020s
20231191,NSW,Wednesday,Multiple,No,No,100,Driver,Male,77,No,No,75_or_older,Weekday,Day,2023-08-01 14:45:00,2023,14,2020s
20233204,Qld,Friday,Multiple,No,No,60,Passenger,Female,78,No,No,75_or_older,Weekday,Day,2023-08-01 11:00:00,2023,11,2020s
20235040,WA,Thursday,Single,No,No,90,Driver,Male,77,No,No,75_or_older,Weekday,Day,2023-08-01 09:26:00,2023,9,2020s
20231131,NSW,Thursday,Single,No,Yes,100,Driver,Male,37,No,No,26_to_39,Weekday,Night,2023-08-01 04:19:00,2023,4,2020s
20233123,Qld,Wednesday,Multiple,No,No,70,Driver,Female,80,No,No,75_or_older,Weekday,Day,2023-08-01 10:00:00,2023,10,2020s
20232105,Vic,Friday,Multiple,No,No,110,Passenger,Male,75,No,No,75_or_older,Weekday,Day,2023-08-01 17:17:00,2023,17,2020s
20233168,Qld,Tuesday,Multiple,No,Yes,110,Driver,Male,41,No,No,40_to_64,Weekday,Night,2023-08-01 20:00:00,2023,20,2020s
20231006,NSW,Monday,Single,No,No,50,Driver,Male,86,No,No,75_or_older,Weekday,Day,2023-08-01 14:00:00,2023,14,2020s
20231012,NSW,Thursday,Single,No,No,100,Driver,Male,40,No,No,40_to_64,Weekday,Night,2023-08-01 20:30:00,2023,20,2020s
20233182,Qld,Monday,Single,No,No,50,Driver,Female,78,No,No,75_or_older,Weekday,Day,2023-08-01 12:00:00,2023,12,2020s
20233176,Qld,Monday,Single,No,No,50,Driver,Male,86,No,No,75_or_older,Weekday,Day,2023-08-01 12:00:00,2023,12,2020s
20235045,WA,Thursday,Single,No,No,70,Motorcycle rider,Female,49,No,No,40_to_64,Weekday,Day,2023-08-01 15:39:00,2023,15,2020s
20235104,WA,Thursday,Single,No,No,110,Driver,Male,56,No,No,40_to_64,Weekday,Day,2023-08-01 10:23:00,2023,10,2020s
20233131,Qld,Wednesday,Single,No,No,100,Driver,Female,42,No,No,40_to_64,Weekday,Day,2023-08-01 06:00:00,2023,6,2020s
20235066,WA,Thursday,Single,No,No,100,Driver,Male,45,No,No,40_to_64,Weekday,Night,2023-08-01 21:22:00,2023,21,2020s
20235019,WA,Wednesday,Single,No,No,110,Driver,Male,39,No,No,26_to_39,Weekday,Day,2023-08-01 13:10:00,2023,13,2020s
20233124,Qld,Friday,Multiple,No,Yes,50,Motorcycle rider,Male,48,No,No,40_to_64,Weekday,Night,2023-08-01 05:00:00,2023,5,2020s
20232122,Vic,Friday,Single,No,No,60,Pedestrian,Male,16,No,No,0_to_16,Weekend,Night,2023-08-01 21:20:00,2023,21,2020s
20233154,Qld,Thursday,Multiple,No,Yes,60,Driver,Male,74,No,No,65_to_74,Weekday,Night,2023-08-01 20:00:00,2023,20,2020s
20233048,Qld,Friday,Single,No,No,100,Driver,Male,71,No,No,65_to_74,Weekday,Night,2023-08-01 03:00:00,2023,3,2020s
20231248,NSW,Saturday,Single,No,No,40,Pedestrian,Female,66,No,No,65_to_74,Weekend,Day,2023-08-01 08:04:00,2023,8,2020s
20231218,NSW,Friday,Single,No,No,60,Pedestrian,Male,71,No,No,65_to_74,Weekend,Night,2023-08-01 18:14:00,2023,18,2020s
20234037,SA,Thursday,Single,No,No,60,Driver,Male,69,No,No,65_to_74,Weekday,Night,2023-08-01 04:30:00,2023,4,2020s
20231004,NSW,Wednesday,Single,No,Yes,60,Pedestrian,Female,55,No,No,40_to_64,Weekday,Day,2023-08-01 06:25:00,2023,6,2020s
20234047,SA,Wednesday,Single,No,No,50,Pedestrian,Male,32,No,No,26_to_39,Weekday,Night,2023-08-01 01:00:00,2023,1,2020s
20232060,Vic,Thursday,Single,No,No,100,Driver,Male,78,No,No,75_or_older,Weekday,Night,2023-08-01 21:30:00,2023,21,2020s
20233057,Qld,Tuesday,Single,No,No,20,Pedestrian,Male,28,No,No,26_to_39,Weekday,Night,2023-08-01 20:00:00,2023,20,2020s
20233081,Qld,Wednesday,Single,No,No,50,Pedestrian,Female,86,No,No,75_or_older,Weekday,Day,2023-08-01 16:00:00,2023,16,2020s
20233153,Qld,Monday,Single,No,No,80,Pedestrian,Male,85,No,No,75_or_older,Weekday,Day,2023-08-01 07:00:00,2023,7,2020s
20231044,NSW,Wednesday,Single,No,No,60,Pedestrian,Female,70,No,No,65_to_74,Weekday,Night,2023-08-01 05:10:00,2023,5,2020s
20236025,Tas,Thursday,Single,No,No,80,Driver,Female,25,No,No,17_to_25,Weekday,Night,2023-08-01 20:55:00,2023,20,2020s
20234001,SA,Sunday,Multiple,No,No,50,Pedestrian,Male,28,No,No,26_to_39,Weekend,Night,2023-08-01 19:08:00,2023,19,2020s
20235021,WA,Thursday,Single,No,No,110,Driver,Male,23,No,No,17_to_25,Weekday,Night,2023-08-01 23:03:00,2023,23,2020s
20235006,WA,Saturday,Single,No,No,50,Driver,Male,45,No,No,40_to_64,Weekend,Day,2023-08-01 09:00:00,2023,9,2020s
20232151,Vic,Wednesday,Multiple,No,No,100,Pedestrian,Male,58,No,No,40_to_64,Weekday,Night,2023-08-01 00:10:00,2023,0,2020s
20237011,NT,Thursday,Multiple,No,No,80,Pedestrian,Male,48,No,No,40_to_64,Weekday,Night,2023-08-01 18:57:00,2023,18,2020s
20231268,NSW,Friday,Multiple,No,No,70,Motorcycle rider,Male,14,No,No,0_to_16,Weekend,Night,2023-07-01 18:00:00,2023,18,2020s
20231244,NSW,Saturday,Multiple,No,No,60,Motorcycle rider,Male,22,No,No,17_to_25,Weekend,Night,2023-07-01 20:00:00,2023,20,2020s
20233060,Qld,Sunday,Single,No,No,60,Passenger,Male,17,No,No,17_to_25,Weekend,Night,2023-07-01 18:00:00,2023,18,2020s
20235072,WA,Saturday,Single,No,No,60,Driver,Male,19,No,No,17_to_25,Weekend,Night,2023-07-01 00:02:00,2023,0,2020s
20233022,Qld,Sunday,Single,No,No,70,Driver,Male,18,No,No,17_to_25,Weekend,Night,2023-07-01 23:00:00,2023,23,2020s
20234081,SA,Saturday,Single,No,No,100,Motorcycle rider,Male,53,No,No,40_to_64,Weekend,Night,2023-07-01 18:00:00,2023,18,2020s
20231200,NSW,Saturday,Single,No,No,50,Motorcycle rider,Male,29,No,No,26_to_39,Weekend,Night,2023-07-01 02:05:00,2023,2,2020s
20232185,Vic,Monday,Multiple,No,No,100,Passenger,Female,33,No,No,26_to_39,Weekday,Night,2023-07-01 20:40:00,2023,20,2020s
20231017,NSW,Thursday,Multiple,No,Yes,110,Driver,Male,61,No,No,40_to_64,Weekday,Night,2023-07-01 04:30:00,2023,4,2020s
20235086,WA,Monday,Single,No,No,110,Driver,Male,59,No,No,40_to_64,Weekday,Night,2023-07-01 18:26:00,2023,18,2020s
20232166,Vic,Sunday,Single,No,No,80,Passenger,Male,58,No,No,40_to_64,Weekend,Night,2023-07-01 22:15:00,2023,22,2020s
20231176,NSW,Sunday,Multiple,No,No,100,Pedal cyclist,Female,17,No,No,17_to_25,Weekend,Day,2023-07-01 12:40:00,2023,12,2020s
20233011,Qld,Saturday,Single,No,No,80,Driver,Male,19,No,No,17_to_25,Weekend,Day,2023-07-01 15:00:00,2023,15,2020s
20231025,NSW,Saturday,Multiple,No,No,80,Motorcycle rider,Male,24,No,No,17_to_25,Weekend,Day,2023-07-01 12:20:00,2023,12,2020s
20231089,NSW,Saturday,Multiple,No,No,60,Motorcycle rider,Male,29,No,No,26_to_39,Weekend,Day,2023-07-01 13:30:00,2023,13,2020s
20232016,Vic,Friday,Multiple,No,No,100,Driver,Male,57,No,No,40_to_64,Weekend,Night,2023-07-01 19:55:00,2023,19,2020s
20231197,NSW,Saturday,Single,No,No,80,Driver,Male,36,No,No,26_to_39,Weekend,Day,2023-07-01 17:05:00,2023,17,2020s
20231153,NSW,Saturday,Single,No,No,80,Passenger,Female,52,No,No,40_to_64,Weekend,Night,2023-07-01 19:30:00,2023,19,2020s
20235008,WA,Sunday,Single,No,No,110,Driver,Male,58,No,No,40_to_64,Weekend,Day,2023-07-01 12:24:00,2023,12,2020s
20235099,WA,Sunday,Single,No,No,80,Driver,Male,43,No,No,40_to_64,Weekend,Day,2023-07-01 17:00:00,2023,17,2020s
20231057,NSW,Sunday,Single,No,No,110,Passenger,Male,58,No,No,40_to_64,Weekend,Day,2023-07-01 13:30:00,2023,13,2020s
20234087,SA,Saturday,Multiple,No,No,80,Motorcycle rider,Male,57,No,No,40_to_64,Weekend,Day,2023-07-01 14:04:00,2023,14,2020s
20234058,SA,Saturday,Single,No,No,80,Passenger,Male,44,No,No,40_to_64,Weekend,Day,2023-07-01 08:29:00,2023,8,2020s
20233015,Qld,Sunday,Single,No,No,60,Driver,Male,73,No,No,65_to_74,Weekend,Day,2023-07-01 11:00:00,2023,11,2020s
20232145,Vic,Sunday,Multiple,No,No,100,Motorcycle rider,Male,71,No,No,65_to_74,Weekend,Day,2023-07-01 11:10:00,2023,11,2020s
20231018,NSW,Saturday,Multiple,No,No,80,Driver,Female,76,No,No,75_or_older,Weekend,Day,2023-07-01 12:50:00,2023,12,2020s
20235012,WA,Saturday,Single,No,No,70,Driver,Female,93,No,No,75_or_older,Weekend,Day,2023-07-01 17:20:00,2023,17,2020s
20231071,NSW,Sunday,Single,No,No,50,Driver,Male,35,No,No,26_to_39,Weekend,Day,2023-07-01 12:20:00,2023,12,2020s
20235069,WA,Thursday,Single,No,No,70,Driver,Male,79,No,No,75_or_older,Weekday,Day,2023-07-01 10:55:00,2023,10,2020s
20232082,Vic,Sunday,Single,No,No,60,Driver,Male,65,No,No,65_to_74,Weekend,Night,2023-07-01 19:00:00,2023,19,2020s
20233104,Qld,Monday,Single,No,No,100,Driver,Female,19,No,No,17_to_25,Weekday,Day,2023-07-01 17:00:00,2023,17,2020s
20233162,Qld,Monday,Multiple,No,Yes,100,Driver,Female,21,No,No,17_to_25,Weekday,Day,2023-07-01 07:00:00,2023,7,2020s
20233063,Qld,Tuesday,Single,No,No,40,Driver,Male,18,No,No,17_to_25,Weekday,Day,2023-07-01 08:00:00,2023,8,2020s
20231240,NSW,Monday,Multiple,No,No,80,Driver,Male,82,No,No,75_or_older,Weekend,Night,2023-07-01 03:15:00,2023,3,2020s
20231207,NSW,Wednesday,Multiple,No,Yes,80,Driver,Female,18,No,No,17_to_25,Weekday,Day,2023-07-01 08:40:00,2023,8,2020s
20231216,NSW,Wednesday,Single,No,No,60,Motorcycle rider,Male,20,No,No,17_to_25,Weekday,Day,2023-07-01 14:40:00,2023,14,2020s
20233003,Qld,Wednesday,Multiple,No,No,80,Driver,Female,34,No,No,26_to_39,Weekday,Day,2023-07-01 14:00:00,2023,14,2020s
20231234,NSW,Monday,Multiple,No,No,100,Driver,Male,32,No,No,26_to_39,Weekday,Day,2023-07-01 06:49:00,2023,6,2020s
20234008,SA,Friday,Multiple,No,No,110,Driver,Female,30,No,No,26_to_39,Weekday,Day,2023-07-01 08:21:00,2023,8,2020s
20231174,NSW,Tuesday,Single,No,No,50,Driver,Female,34,No,No,26_to_39,Weekday,Day,2023-07-01 16:30:00,2023,16,2020s
20233128,Qld,Wednesday,Multiple,No,No,80,Motorcycle rider,Male,26,No,No,26_to_39,Weekday,Day,2023-07-01 15:00:00,2023,15,2020s
20233178,Qld,Friday,Single,No,No,100,Motorcycle rider,Male,35,No,No,26_to_39,Weekday,Day,2023-07-01 12:00:00,2023,12,2020s
20231130,NSW,Wednesday,Single,No,No,60,Driver,Male,38,No,No,26_to_39,Weekday,Day,2023-07-01 09:45:00,2023,9,2020s
20233180,Qld,Wednesday,Multiple,No,No,100,Driver,Male,32,No,No,26_to_39,Weekday,Day,2023-07-01 10:00:00,2023,10,2020s
20233202,Qld,Monday,Single,No,No,110,Passenger,Female,29,No,No,26_to_39,Weekday,Day,2023-07-01 06:00:00,2023,6,2020s
20233192,Qld,Monday,Single,No,No,80,Motorcycle rider,Male,40,No,No,40_to_64,Weekday,Day,2023-07-01 10:00:00,2023,10,2020s
20233050,Qld,Wednesday,Multiple,No,No,100,Driver,Male,64,No,No,40_to_64,Weekday,Day,2023-07-01 10:00:00,2023,10,2020s
20233134,Qld,Friday,Multiple,No,No,100,Motorcycle rider,Male,51,No,No,40_to_64,Weekday,Day,2023-07-01 13:00:00,2023,13,2020s
20231193,NSW,Monday,Single,No,No,110,Driver,Male,47,No,No,40_to_64,Weekday,Day,2023-07-01 06:00:00,2023,6,2020s
20232087,Vic,Wednesday,Multiple,No,Yes,100,Driver,Male,43,No,No,40_to_64,Weekday,Day,2023-07-01 11:54:00,2023,11,2020s
20233042,Qld,Friday,Single,No,No,50,Motorcycle rider,Male,52,No,No,40_to_64,Weekday,Day,2023-07-01 16:00:00,2023,16,2020s
20231149,NSW,Sunday,Single,No,No,50,Driver,Male,35,No,No,26_to_39,Weekend,Night,2023-07-01 20:15:00,2023,20,2020s
20234045,SA,Monday,Multiple,No,No,90,Motorcycle rider,Male,43,No,No,40_to_64,Weekday,Day,2023-07-01 16:14:00,2023,16,2020s
20235081,WA,Tuesday,Single,No,No,100,Pedestrian,Female,53,No,No,40_to_64,Weekday,Day,2023-07-01 17:58:00,2023,17,2020s
20232058,Vic,Wednesday,Multiple,No,No,100,Driver,Male,60,No,No,40_to_64,Weekday,Day,2023-07-01 12:30:00,2023,12,2020s
20231083,NSW,Friday,Multiple,No,Yes,110,Driver,Male,62,No,No,40_to_64,Weekday,Day,2023-07-01 14:50:00,2023,14,2020s
20233065,Qld,Tuesday,Multiple,No,No,100,Driver,Male,47,No,No,40_to_64,Weekday,Day,2023-07-01 07:00:00,2023,7,2020s
20233171,Qld,Tuesday,Multiple,No,No,100,Driver,Male,45,No,No,40_to_64,Weekday,Day,2023-07-01 06:00:00,2023,6,2020s
20231154,NSW,Wednesday,Multiple,No,No,60,Passenger,Female,61,No,No,40_to_64,Weekday,Day,2023-07-01 13:27:00,2023,13,2020s
20232044,Vic,Wednesday,Multiple,No,No,100,Driver,Female,60,No,No,40_to_64,Weekday,Day,2023-07-01 14:03:00,2023,14,2020s
20232205,Vic,Monday,Multiple,No,No,60,Pedal cyclist,Male,57,No,No,40_to_64,Weekday,Day,2023-07-01 17:34:00,2023,17,2020s
20234063,SA,Tuesday,Single,No,No,50,Pedal cyclist,Male,67,No,No,65_to_74,Weekday,Day,2023-07-01 14:45:00,2023,14,2020s
20231028,NSW,Wednesday,Single,No,No,60,Driver,Male,66,No,No,65_to_74,Weekday,Day,2023-07-01 13:00:00,2023,13,2020s
20231069,NSW,Thursday,Single,No,No,100,Motorcycle rider,Male,20,No,No,17_to_25,Weekday,Night,2023-07-01 01:07:00,2023,1,2020s
20231027,NSW,Wednesday,Multiple,No,Yes,110,Driver,Male,74,No,No,65_to_74,Weekday,Day,2023-07-01 16:30:00,2023,16,2020s
20235025,WA,Thursday,Single,No,No,100,Driver,Male,70,No,No,65_to_74,Weekday,Day,2023-07-01 09:38:00,2023,9,2020s
20233005,Qld,Wednesday,Single,No,No,100,Driver,Male,24,No,No,17_to_25,Weekday,Night,2023-07-01 18:00:00,2023,18,2020s
20233117,Qld,Friday,Multiple,No,No,110,Passenger,Female,25,No,No,17_to_25,Weekday,Night,2023-07-01 03:00:00,2023,3,2020s
20232147,Vic,Thursday,Multiple,No,No,80,Driver,Male,17,No,No,17_to_25,Weekday,Night,2023-07-01 21:45:00,2023,21,2020s
20233147,Qld,Friday,Multiple,No,No,60,Passenger,Female,18,No,No,17_to_25,Weekday,Night,2023-07-01 00:00:00,2023,0,2020s
20235016,WA,Sunday,Single,No,No,110,Driver,Male,26,No,No,26_to_39,Weekend,Day,2023-07-01 12:00:00,2023,12,2020s
20234090,SA,Monday,Multiple,No,No,60,Driver,Male,68,No,No,65_to_74,Weekday,Day,2023-07-01 14:32:00,2023,14,2020s
20233103,Qld,Friday,Multiple,No,No,100,Driver,Male,73,No,No,65_to_74,Weekday,Day,2023-07-01 10:00:00,2023,10,2020s
20233059,Qld,Tuesday,Single,No,No,80,Motorcycle rider,Male,39,No,No,26_to_39,Weekday,Night,2023-07-01 18:00:00,2023,18,2020s
20233117,Qld,Friday,Multiple,No,No,110,Driver,Female,38,No,No,26_to_39,Weekday,Night,2023-07-01 03:00:00,2023,3,2020s
20233136,Qld,Tuesday,Single,No,No,100,Driver,Male,77,No,No,75_or_older,Weekday,Day,2023-07-01 17:00:00,2023,17,2020s
20231239,NSW,Friday,Multiple,No,No,70,Pedal cyclist,Male,26,No,No,26_to_39,Weekday,Night,2023-07-01 05:40:00,2023,5,2020s
20231034,NSW,Friday,Single,No,No,50,Passenger,Male,91,No,No,75_or_older,Weekday,Day,2023-07-01 14:30:00,2023,14,2020s
20231160,NSW,Tuesday,Single,No,No,50,Pedal cyclist,Male,59,No,No,40_to_64,Weekday,Night,2023-07-01 19:40:00,2023,19,2020s
20231030,NSW,Thursday,Single,No,No,50,Driver,Male,88,No,No,75_or_older,Weekday,Day,2023-07-01 15:45:00,2023,15,2020s
20232117,Vic,Monday,Multiple,No,No,80,Driver,Female,84,No,No,75_or_older,Weekday,Day,2023-07-01 12:10:00,2023,12,2020s
20233085,Qld,Friday,Single,No,No,80,Driver,Male,30,No,No,26_to_39,Weekday,Day,2023-07-01 15:00:00,2023,15,2020s
20233007,Qld,Monday,Single,No,No,100,Driver,Male,52,No,No,40_to_64,Weekday,Night,2023-07-01 18:00:00,2023,18,2020s
20234025,SA,Thursday,Single,No,No,80,Driver,Male,52,No,No,40_to_64,Weekday,Night,2023-07-01 23:34:00,2023,23,2020s
20231186,NSW,Tuesday,Multiple,No,No,100,Driver,Male,23,No,No,17_to_25,Weekday,Day,2023-07-01 17:00:00,2023,17,2020s
20233133,Qld,Tuesday,Single,No,No,80,Passenger,Male,50,No,No,40_to_64,Weekday,Night,2023-07-01 21:00:00,2023,21,2020s
20236014,Tas,Sunday,Single,No,No,100,Pedestrian,Male,16,No,No,0_to_16,Weekend,Night,2023-07-01 20:42:00,2023,20,2020s
20231212,NSW,Saturday,Single,No,Yes,60,Pedestrian,Male,24,No,No,17_to_25,Weekend,Night,2023-07-01 02:30:00,2023,2,2020s
20237007,NT,Friday,Single,No,No,100,Pedestrian,Male,31,No,No,26_to_39,Weekend,Night,2023-07-01 21:00:00,2023,21,2020s
20231117,NSW,Sunday,Single,No,No,50,Pedestrian,Male,5,No,No,0_to_16,Weekend,Day,2023-07-01 13:25:00,2023,13,2020s
20232096,Vic,Saturday,Single,No,No,60,Pedestrian,Male,57,No,No,40_to_64,Weekend,Night,2023-07-01 20:13:00,2023,20,2020s
20231036,NSW,Wednesday,Single,No,No,100,Driver,Male,66,No,No,65_to_74,Weekday,Night,2023-07-01 18:58:00,2023,18,2020s
20233117,Qld,Friday,Multiple,No,No,110,Driver,Male,65,No,No,65_to_74,Weekday,Night,2023-07-01 03:00:00,2023,3,2020s
20233106,Qld,Sunday,Single,No,No,60,Pedestrian,Male,79,No,No,75_or_older,Weekend,Day,2023-07-01 14:00:00,2023,14,2020s
20232174,Vic,Wednesday,Single,No,No,60,Pedestrian,Female,9,No,No,0_to_16,Weekday,Night,2023-07-01 21:09:00,2023,21,2020s
20231122,NSW,Tuesday,Single,No,No,50,Pedestrian,Female,68,No,No,65_to_74,Weekday,Day,2023-07-01 09:02:00,2023,9,2020s
20231053,NSW,Wednesday,Single,No,No,60,Pedestrian,Male,83,No,No,75_or_older,Weekday,Day,2023-07-01 09:40:00,2023,9,2020s
20232052,Vic,Tuesday,Single,No,No,60,Pedestrian,Male,76,No,No,75_or_older,Weekday,Day,2023-07-01 09:00:00,2023,9,2020s
20232112,Vic,Monday,Single,No,No,60,Pedestrian,Female,69,No,No,65_to_74,Weekday,Night,2023-07-01 18:12:00,2023,18,2020s
20232157,Vic,Tuesday,Single,No,No,50,Pedestrian,Male,87,No,No,75_or_older,Weekday,Night,2023-07-01 19:40:00,2023,19,2020s
20235061,WA,Wednesday,Multiple,No,No,80,Driver,Male,48,No,No,40_to_64,Weekday,Night,2023-07-01 05:30:00,2023,5,2020s
20232086,Vic,Saturday,Multiple,No,Yes,100,Pedestrian,Male,43,No,No,40_to_64,Weekend,Night,2023-07-01 20:59:00,2023,20,2020s
20231067,NSW,Saturday,Multiple,No,No,60,Pedestrian,Female,68,No,No,65_to_74,Weekend,Night,2023-07-01 19:45:00,2023,19,2020s
20234059,SA,Friday,Multiple,Yes,No,50,Pedestrian,Male,28,No,No,26_to_39,Weekday,Day,2023-07-01 15:35:00,2023,15,2020s
20233194,Qld,Saturday,Single,No,No,60,Driver,Male,24,No,No,17_to_25,Weekend,Night,2023-06-01 18:00:00,2023,18,2020s
20233193,Qld,Monday,Single,No,No,100,Driver,Male,19,No,No,17_to_25,Weekend,Night,2023-06-01 03:00:00,2023,3,2020s
20231144,NSW,Sunday,Single,Yes,No,80,Passenger,Male,21,No,No,17_to_25,Weekend,Night,2023-06-01 23:30:00,2023,23,2020s
20231144,NSW,Sunday,Single,Yes,No,80,Passenger,Male,22,No,No,17_to_25,Weekend,Night,2023-06-01 23:30:00,2023,23,2020s
20236006,Tas,Sunday,Multiple,No,No,110,Driver,Male,18,No,No,17_to_25,Weekend,Night,2023-06-01 19:30:00,2023,19,2020s
20231138,NSW,Sunday,Single,No,No,50,Driver,Male,17,No,No,17_to_25,Weekend,Night,2023-06-01 00:59:00,2023,0,2020s
20235068,WA,Friday,Single,No,No,100,Driver,Male,20,No,No,17_to_25,Weekday,Day,2023-06-01 09:17:00,2023,9,2020s
20231156,NSW,Saturday,Single,No,No,50,Motorcycle rider,Male,31,No,No,26_to_39,Weekend,Night,2023-06-01 19:10:00,2023,19,2020s
20235087,WA,Wednesday,Single,No,No,60,Pedestrian,Female,39,No,No,26_to_39,Weekday,Night,2023-06-01 22:20:00,2023,22,2020s
20233047,Qld,Wednesday,Multiple,No,No,60,Motorcycle rider,Male,34,No,No,26_to_39,Weekday,Night,2023-06-01 23:00:00,2023,23,2020s
20231144,NSW,Sunday,Single,Yes,No,80,Passenger,Male,35,No,No,26_to_39,Weekend,Night,2023-06-01 23:30:00,2023,23,2020s
20231144,NSW,Sunday,Single,Yes,No,80,Passenger,Male,29,No,No,26_to_39,Weekend,Night,2023-06-01 23:30:00,2023,23,2020s
20231144,NSW,Sunday,Single,Yes,No,80,Passenger,Female,30,No,No,26_to_39,Weekend,Night,2023-06-01 23:30:00,2023,23,2020s
20231144,NSW,Sunday,Single,Yes,No,80,Passenger,Female,29,No,No,26_to_39,Weekend,Night,2023-06-01 23:30:00,2023,23,2020s
20231144,NSW,Sunday,Single,Yes,No,80,Passenger,Female,26,No,No,26_to_39,Weekend,Night,2023-06-01 23:30:00,2023,23,2020s
20231144,NSW,Sunday,Single,Yes,No,80,Passenger,Female,33,No,No,26_to_39,Weekend,Night,2023-06-01 23:30:00,2023,23,2020s
20233118,Qld,Friday,Multiple,No,No,80,Motorcycle rider,Male,36,No,No,26_to_39,Weekend,Night,2023-06-01 23:00:00,2023,23,2020s
20232203,Vic,Monday,Multiple,No,No,60,Driver,Female,77,No,No,75_or_older,Weekday,Night,2023-06-01 19:20:00,2023,19,2020s
20235029,WA,Tuesday,Single,No,No,110,Driver,Male,33,No,No,26_to_39,Weekday,Night,2023-06-01 05:13:00,2023,5,2020s
20234078,SA,Wednesday,Single,No,No,60,Driver,Female,45,No,No,40_to_64,Weekday,Night,2023-06-01 03:25:00,2023,3,2020s
20233089,Qld,Saturday,Multiple,No,No,100,Passenger,Female,15,No,No,0_to_16,Weekend,Day,2023-06-01 14:00:00,2023,14,2020s
20233199,Qld,Saturday,Multiple,No,No,40,Motorcycle rider,Male,22,No,No,17_to_25,Weekend,Day,2023-06-01 13:00:00,2023,13,2020s
